stress_axis,stress_level,method,seed,rows,task_success,hidden_mechanism_f1,false_abstention,unsafe_action,repair_precision,calibration_error,bloat_index,probe_efficiency,intervention_cost,oracle_regret,deployment_risk,robust_utility
actuator_saturation,0.4,conformal_risk_gate,7,120,0.37500,0.32609,0.45000,0.05833,1.00000,0.31875,0.77639,0.00000,0.05912,0.37637,0.37399,-0.30609
actuator_saturation,0.4,conformal_risk_gate,8,120,0.28333,0.25000,0.49167,0.04167,0.00000,0.32467,0.78643,1.00000,0.06245,0.39777,0.37437,-0.40918
actuator_saturation,0.4,conformal_risk_gate,9,120,0.36667,0.37113,0.43333,0.05833,0.25000,0.31771,0.76797,1.00000,0.06145,0.36898,0.36920,-0.30199
actuator_saturation,0.4,ensemble_variance_gate,0,120,0.41667,0.33962,0.28333,0.15000,0.50000,0.28015,0.62760,0.00000,0.05002,0.29242,0.38101,-0.22166
actuator_saturation,0.4,ensemble_variance_gate,1,120,0.39167,0.29412,0.27500,0.13333,0.00000,0.28270,0.62419,0.33333,0.04735,0.28082,0.37803,-0.21504
actuator_saturation,0.4,ensemble_variance_gate,2,120,0.42500,0.36538,0.24167,0.15000,0.25000,0.27779,0.60813,0.00000,0.04768,0.25681,0.36756,-0.17235
actuator_saturation,0.4,ensemble_variance_gate,3,120,0.44167,0.32323,0.21667,0.12500,0.57143,0.28238,0.60681,0.00000,0.04510,0.23870,0.36199,-0.10384
actuator_saturation,0.4,ensemble_variance_gate,4,120,0.40000,0.36036,0.22500,0.15000,0.25000,0.27732,0.61111,0.33333,0.04352,0.26100,0.37355,-0.19124
actuator_saturation,0.4,ensemble_variance_gate,5,120,0.39167,0.45000,0.23333,0.15833,0.25000,0.27277,0.61338,0.50000,0.04693,0.27102,0.37702,-0.21997
actuator_saturation,0.4,ensemble_variance_gate,6,120,0.41667,0.39316,0.27500,0.14167,0.28571,0.27411,0.62590,0.50000,0.05493,0.29953,0.38389,-0.21178
actuator_saturation,0.4,ensemble_variance_gate,7,120,0.32500,0.41121,0.30000,0.21667,0.33333,0.28081,0.61069,0.60000,0.05352,0.30520,0.36966,-0.40629
actuator_saturation,0.4,ensemble_variance_gate,8,120,0.38333,0.38384,0.27500,0.17500,0.00000,0.28337,0.62047,0.66667,0.04635,0.28410,0.37221,-0.27558
actuator_saturation,0.4,ensemble_variance_gate,9,120,0.38333,0.44248,0.20833,0.16667,0.50000,0.27475,0.59827,0.25000,0.04493,0.24416,0.36375,-0.21051
actuator_saturation,0.4,mechanics_gap_auditor_v5,0,120,0.60833,0.69333,0.10000,0.10000,0.45455,0.11609,0.33729,0.66667,0.06830,0.12849,0.26525,0.26422
actuator_saturation,0.4,mechanics_gap_auditor_v5,1,120,0.57500,0.59091,0.06667,0.15833,0.30303,0.11451,0.34993,0.57692,0.06613,0.11245,0.27378,0.17734
actuator_saturation,0.4,mechanics_gap_auditor_v5,2,120,0.61667,0.61871,0.07500,0.13333,0.32653,0.11627,0.33634,0.59091,0.07180,0.10796,0.26351,0.25052
actuator_saturation,0.4,mechanics_gap_auditor_v5,3,120,0.54167,0.64662,0.07500,0.19167,0.35294,0.11511,0.34088,0.60000,0.06280,0.11744,0.26403,0.09994
actuator_saturation,0.4,mechanics_gap_auditor_v5,4,120,0.60000,0.64384,0.08333,0.18333,0.45652,0.11323,0.34134,0.72414,0.07622,0.12325,0.26314,0.15791
actuator_saturation,0.4,mechanics_gap_auditor_v5,5,120,0.57500,0.56338,0.06667,0.11667,0.50000,0.11373,0.35379,0.63636,0.06730,0.11694,0.27578,0.22595
actuator_saturation,0.4,mechanics_gap_auditor_v5,6,120,0.40833,0.60274,0.09167,0.21667,0.34483,0.11313,0.35996,0.65000,0.06163,0.15011,0.28532,-0.09181
actuator_saturation,0.4,mechanics_gap_auditor_v5,7,120,0.45833,0.65306,0.08333,0.26667,0.30233,0.11609,0.34216,0.71429,0.07397,0.13086,0.26707,-0.09086
actuator_saturation,0.4,mechanics_gap_auditor_v5,8,120,0.59167,0.61905,0.05833,0.12500,0.39024,0.11567,0.34893,0.66667,0.07022,0.09819,0.26611,0.24481
actuator_saturation,0.4,mechanics_gap_auditor_v5,9,120,0.45000,0.59574,0.08333,0.20000,0.34146,0.11542,0.33917,0.80000,0.07138,0.12556,0.26509,-0.01181
actuator_saturation,0.4,oracle_mechanics_repair,0,120,0.64167,0.82353,0.05000,0.07500,0.44898,0.09563,0.11516,0.94737,0.09385,0.07389,0.18048,0.42989
actuator_saturation,0.4,oracle_mechanics_repair,1,120,0.69167,0.73143,0.06667,0.09167,0.48315,0.09366,0.12191,1.00000,0.09068,0.07449,0.17386,0.45041
actuator_saturation,0.4,oracle_mechanics_repair,2,120,0.69167,0.75706,0.05833,0.10833,0.47619,0.09288,0.12245,1.00000,0.08677,0.07275,0.17296,0.43521
actuator_saturation,0.4,oracle_mechanics_repair,3,120,0.60833,0.70520,0.06667,0.10000,0.48889,0.09357,0.12119,1.00000,0.08818,0.06958,0.16725,0.35987
actuator_saturation,0.4,oracle_mechanics_repair,4,120,0.66667,0.78453,0.07500,0.12500,0.45238,0.09414,0.13007,0.94118,0.08802,0.09748,0.18186,0.36822
actuator_saturation,0.4,oracle_mechanics_repair,5,120,0.65000,0.81720,0.06667,0.11667,0.56790,0.09385,0.11793,1.00000,0.09193,0.08583,0.17675,0.37310
actuator_saturation,0.4,oracle_mechanics_repair,6,120,0.65833,0.81250,0.05833,0.12500,0.51648,0.09529,0.11497,1.00000,0.08793,0.08534,0.17817,0.37710
actuator_saturation,0.4,oracle_mechanics_repair,7,120,0.70833,0.78613,0.05833,0.11667,0.52874,0.09757,0.11541,0.94737,0.08902,0.07156,0.17025,0.44325
actuator_saturation,0.4,oracle_mechanics_repair,8,120,0.67500,0.77095,0.04167,0.11667,0.53684,0.09639,0.10720,1.00000,0.09618,0.05211,0.15956,0.42617
actuator_saturation,0.4,oracle_mechanics_repair,9,120,0.67500,0.76836,0.05000,0.12500,0.38542,0.09520,0.12147,1.00000,0.08685,0.07550,0.17983,0.40047
actuator_saturation,0.4,residual_dynamics_repair,0,120,0.51667,0.54962,0.06667,0.17500,0.28571,0.14730,0.41752,0.46154,0.05998,0.13124,0.30715,0.07276
actuator_saturation,0.4,residual_dynamics_repair,1,120,0.49167,0.50000,0.10833,0.16667,0.21622,0.15191,0.41936,0.60000,0.05857,0.14979,0.30130,0.03101
actuator_saturation,0.4,residual_dynamics_repair,2,120,0.57500,0.51282,0.07500,0.15000,0.25000,0.15259,0.41538,0.28571,0.05315,0.12827,0.29892,0.16272
actuator_saturation,0.4,residual_dynamics_repair,3,120,0.49167,0.50877,0.10833,0.13333,0.21429,0.15334,0.41977,0.37500,0.05257,0.14541,0.29782,0.07646
actuator_saturation,0.4,residual_dynamics_repair,4,120,0.51667,0.50000,0.08333,0.15000,0.19355,0.14729,0.42600,0.30000,0.05357,0.13928,0.30635,0.09257
actuator_saturation,0.4,residual_dynamics_repair,5,120,0.52500,0.43411,0.08333,0.15000,0.26667,0.14904,0.43649,0.45455,0.05382,0.14494,0.31197,0.09534
actuator_saturation,0.4,residual_dynamics_repair,6,120,0.56667,0.61644,0.08333,0.10000,0.35294,0.14801,0.41051,0.66667,0.05340,0.14684,0.30714,0.20606
actuator_saturation,0.4,residual_dynamics_repair,7,120,0.59167,0.53782,0.05000,0.17500,0.31818,0.14833,0.40723,0.63636,0.05882,0.11559,0.29366,0.16555
actuator_saturation,0.4,residual_dynamics_repair,8,120,0.49167,0.46154,0.06667,0.16667,0.18421,0.15111,0.42037,0.50000,0.06173,0.12372,0.30317,0.06020
actuator_saturation,0.4,residual_dynamics_repair,9,120,0.49167,0.50407,0.08333,0.19167,0.27500,0.14977,0.41279,0.66667,0.05957,0.13768,0.29658,0.01798
actuator_saturation,0.4,robust_mpc_fallback,0,120,0.62500,0.06742,0.07500,0.08333,0.00000,0.22228,0.54205,0.00000,0.03565,0.11759,0.26976,0.27099
actuator_saturation,0.4,robust_mpc_fallback,1,120,0.60833,0.26966,0.08333,0.06667,0.00000,0.22268,0.52400,0.66667,0.03882,0.11085,0.25852,0.27848
actuator_saturation,0.4,robust_mpc_fallback,2,120,0.63333,0.17073,0.05833,0.09167,0.00000,0.22467,0.52471,0.00000,0.03548,0.10390,0.25743,0.28747
actuator_saturation,0.4,robust_mpc_fallback,3,120,0.67500,0.19753,0.05000,0.07500,0.00000,0.22302,0.51627,1.00000,0.03415,0.08965,0.25334,0.36292
actuator_saturation,0.4,robust_mpc_fallback,4,120,0.60833,0.15730,0.04167,0.07500,0.00000,0.22287,0.53114,0.00000,0.03490,0.09656,0.26170,0.29250
actuator_saturation,0.4,robust_mpc_fallback,5,120,0.58333,0.16667,0.05833,0.08333,0.50000,0.22179,0.53578,0.00000,0.03582,0.10695,0.26422,0.24331
actuator_saturation,0.4,robust_mpc_fallback,6,120,0.68333,0.04348,0.05000,0.10000,0.00000,0.21771,0.54548,0.00000,0.03465,0.10718,0.26956,0.32378
actuator_saturation,0.4,robust_mpc_fallback,7,120,0.65000,0.14458,0.05000,0.07500,0.00000,0.22409,0.52597,0.00000,0.03507,0.09985,0.25957,0.33032
actuator_saturation,0.4,robust_mpc_fallback,8,120,0.65000,0.23256,0.06667,0.05833,0.50000,0.22394,0.52006,1.00000,0.03548,0.09891,0.25515,0.34560
actuator_saturation,0.4,robust_mpc_fallback,9,120,0.51667,0.14634,0.10000,0.06667,0.00000,0.22753,0.52696,0.00000,0.03782,0.12511,0.25891,0.17238
actuator_saturation,0.6,active_probe_then_plan,0,120,0.46667,0.63087,0.04167,0.30000,0.47619,0.11153,0.32722,0.58696,0.08317,0.12728,0.29230,-0.10259
actuator_saturation,0.6,active_probe_then_plan,1,120,0.55000,0.60927,0.05833,0.20000,0.45238,0.11058,0.32375,0.72727,0.08300,0.11947,0.28313,0.10278
actuator_saturation,0.6,active_probe_then_plan,2,120,0.55000,0.59420,0.05833,0.23333,0.50000,0.11329,0.32573,0.70370,0.08217,0.10989,0.28126,0.06513
actuator_saturation,0.6,active_probe_then_plan,3,120,0.54167,0.50000,0.08333,0.18333,0.34884,0.11082,0.34065,0.47059,0.07667,0.12874,0.28743,0.09715
actuator_saturation,0.6,active_probe_then_plan,4,120,0.61667,0.60000,0.04167,0.20833,0.38462,0.11510,0.31188,0.64103,0.07708,0.11088,0.27479,0.17561
actuator_saturation,0.6,active_probe_then_plan,5,120,0.60000,0.60294,0.07500,0.17500,0.23333,0.11516,0.33782,0.66667,0.07100,0.13192,0.29271,0.17082
actuator_saturation,0.6,active_probe_then_plan,6,120,0.51667,0.61538,0.05000,0.29167,0.41026,0.11320,0.32458,0.62791,0.07875,0.11989,0.28192,-0.04045
actuator_saturation,0.6,active_probe_then_plan,7,120,0.49167,0.53435,0.08333,0.20833,0.44118,0.11220,0.33713,0.56522,0.08117,0.12769,0.28532,0.01592
actuator_saturation,0.6,active_probe_then_plan,8,120,0.53333,0.62069,0.06667,0.20000,0.27500,0.11463,0.32382,0.63043,0.08283,0.12234,0.28880,0.08111
actuator_saturation,0.6,active_probe_then_plan,9,120,0.45000,0.63946,0.05000,0.25000,0.27500,0.11188,0.32165,0.64286,0.07850,0.11646,0.28785,-0.05259
actuator_saturation,0.6,conformal_risk_gate,0,120,0.30833,0.32432,0.45833,0.05833,0.00000,0.31386,0.79100,0.00000,0.06187,0.41027,0.39118,-0.39673
actuator_saturation,0.6,conformal_risk_gate,1,120,0.25833,0.30189,0.45833,0.07500,0.00000,0.31460,0.78938,0.00000,0.06003,0.39661,0.38585,-0.46038
actuator_saturation,0.6,conformal_risk_gate,2,120,0.30833,0.26804,0.36667,0.10000,0.50000,0.31367,0.77131,0.00000,0.05503,0.34251,0.37293,-0.36938
actuator_saturation,0.6,conformal_risk_gate,3,120,0.31667,0.23913,0.44167,0.05000,0.00000,0.31670,0.77990,0.00000,0.06178,0.39468,0.37565,-0.36033
actuator_saturation,0.6,conformal_risk_gate,4,120,0.31667,0.39130,0.39167,0.06667,0.00000,0.31561,0.76160,1.00000,0.05712,0.35618,0.36547,-0.33472
actuator_saturation,0.6,conformal_risk_gate,5,120,0.30833,0.35052,0.41667,0.06667,0.00000,0.31263,0.77073,0.00000,0.05987,0.36475,0.37595,-0.36160
actuator_saturation,0.6,conformal_risk_gate,6,120,0.31667,0.17582,0.40000,0.06667,1.00000,0.31558,0.78313,0.00000,0.05720,0.36165,0.37891,-0.34699
actuator_saturation,0.6,conformal_risk_gate,7,120,0.30833,0.29167,0.37500,0.07500,1.00000,0.31021,0.77188,0.00000,0.05378,0.34496,0.37646,-0.34273
actuator_saturation,0.6,conformal_risk_gate,8,120,0.30833,0.20930,0.40833,0.11667,0.00000,0.31506,0.78122,0.00000,0.05595,0.36711,0.37548,-0.42309
actuator_saturation,0.6,conformal_risk_gate,9,120,0.38333,0.28261,0.35000,0.10000,0.00000,0.30910,0.77131,0.00000,0.05187,0.32936,0.37531,-0.27995
actuator_saturation,0.6,ensemble_variance_gate,0,120,0.32500,0.44262,0.30000,0.16667,0.50000,0.27371,0.62080,0.50000,0.05077,0.33104,0.38670,-0.35737
actuator_saturation,0.6,ensemble_variance_gate,1,120,0.31667,0.44068,0.25000,0.17500,1.00000,0.27386,0.61708,1.00000,0.04318,0.29099,0.37965,-0.33213
actuator_saturation,0.6,ensemble_variance_gate,2,120,0.45000,0.51786,0.23333,0.10833,0.20000,0.27651,0.60323,0.00000,0.04318,0.26043,0.36761,-0.09033
actuator_saturation,0.6,ensemble_variance_gate,3,120,0.33333,0.34615,0.28333,0.17500,0.33333,0.28000,0.61674,0.28571,0.05435,0.29622,0.37395,-0.33629
actuator_saturation,0.6,ensemble_variance_gate,4,120,0.40000,0.43396,0.28333,0.11667,0.37500,0.28031,0.59867,0.75000,0.05360,0.29542,0.36155,-0.19105
actuator_saturation,0.6,ensemble_variance_gate,5,120,0.35000,0.34694,0.23333,0.18333,0.33333,0.27666,0.61576,0.00000,0.04218,0.27069,0.37258,-0.29189
actuator_saturation,0.6,ensemble_variance_gate,6,120,0.36667,0.42202,0.24167,0.13333,0.37500,0.27498,0.60957,0.33333,0.05043,0.27533,0.37026,-0.21947
actuator_saturation,0.6,ensemble_variance_gate,7,120,0.37500,0.40367,0.24167,0.15000,0.50000,0.27530,0.61233,0.20000,0.04702,0.27439,0.37243,-0.23122
actuator_saturation,0.6,ensemble_variance_gate,8,120,0.40000,0.59016,0.29167,0.10833,0.28571,0.27691,0.59316,0.66667,0.05168,0.30011,0.36820,-0.18434
actuator_saturation,0.6,ensemble_variance_gate,9,120,0.31667,0.46957,0.27500,0.12500,0.50000,0.27750,0.60439,0.66667,0.04752,0.28675,0.36886,-0.27681
actuator_saturation,0.6,mechanics_gap_auditor_v5,0,120,0.50000,0.59060,0.15000,0.20833,0.39535,0.11208,0.36082,0.40741,0.07922,0.18064,0.28354,-0.03558
actuator_saturation,0.6,mechanics_gap_auditor_v5,1,120,0.50833,0.67143,0.10000,0.16667,0.43902,0.11481,0.34485,0.56250,0.07730,0.13282,0.27216,0.07394
actuator_saturation,0.6,mechanics_gap_auditor_v5,2,120,0.59167,0.54688,0.03333,0.17500,0.34483,0.11422,0.35499,0.50000,0.06363,0.09888,0.27528,0.19366
actuator_saturation,0.6,mechanics_gap_auditor_v5,3,120,0.51667,0.56934,0.10000,0.20833,0.39535,0.11655,0.35063,0.56522,0.07155,0.13498,0.27091,0.02944
actuator_saturation,0.6,mechanics_gap_auditor_v5,4,120,0.52500,0.62687,0.10833,0.16667,0.30233,0.12084,0.34120,0.51852,0.07522,0.13087,0.26586,0.08942
actuator_saturation,0.6,mechanics_gap_auditor_v5,5,120,0.47500,0.61314,0.08333,0.23333,0.33333,0.11501,0.35444,0.59091,0.06597,0.13531,0.27360,-0.03541
actuator_saturation,0.6,mechanics_gap_auditor_v5,6,120,0.56667,0.64052,0.05833,0.16667,0.31818,0.11502,0.33770,0.76923,0.07163,0.11073,0.27268,0.16478
actuator_saturation,0.6,mechanics_gap_auditor_v5,7,120,0.68333,0.58015,0.06667,0.14167,0.45455,0.11473,0.34905,0.44000,0.07155,0.11549,0.27004,0.30365
actuator_saturation,0.6,mechanics_gap_auditor_v5,8,120,0.46667,0.53543,0.11667,0.21667,0.32432,0.11866,0.36039,0.57143,0.06838,0.14787,0.27797,-0.04600
actuator_saturation,0.6,mechanics_gap_auditor_v5,9,120,0.50000,0.64430,0.16667,0.15000,0.44737,0.12125,0.34399,0.85714,0.07813,0.16676,0.26959,0.04114
actuator_saturation,0.6,oracle_mechanics_repair,0,120,0.59167,0.84536,0.05833,0.16667,0.50549,0.10006,0.11491,1.00000,0.09252,0.09329,0.18590,0.25332
actuator_saturation,0.6,oracle_mechanics_repair,1,120,0.69167,0.80214,0.05000,0.09167,0.55789,0.09831,0.11441,0.92857,0.08860,0.06528,0.17322,0.46482
actuator_saturation,0.6,oracle_mechanics_repair,2,120,0.65833,0.75281,0.07500,0.09167,0.48810,0.09626,0.12544,1.00000,0.09260,0.08003,0.17618,0.40923
actuator_saturation,0.6,oracle_mechanics_repair,3,120,0.60833,0.80435,0.05833,0.11667,0.41304,0.09712,0.11737,0.93750,0.08927,0.07600,0.17998,0.34062
actuator_saturation,0.6,oracle_mechanics_repair,4,120,0.60000,0.70370,0.04167,0.13333,0.42169,0.09364,0.13135,0.88889,0.07818,0.07030,0.17895,0.32115
actuator_saturation,0.6,oracle_mechanics_repair,5,120,0.63333,0.77966,0.05000,0.15000,0.39024,0.09459,0.13061,0.89474,0.08652,0.08518,0.18832,0.32075
actuator_saturation,0.6,oracle_mechanics_repair,6,120,0.70833,0.75978,0.03333,0.06667,0.51111,0.09515,0.11647,1.00000,0.09143,0.05890,0.17255,0.52162
actuator_saturation,0.6,oracle_mechanics_repair,7,120,0.67500,0.78212,0.03333,0.07500,0.52809,0.09683,0.11828,0.77778,0.08118,0.06115,0.17330,0.47963
actuator_saturation,0.6,oracle_mechanics_repair,8,120,0.61667,0.77596,0.01667,0.11667,0.52747,0.09908,0.10532,1.00000,0.08243,0.04508,0.16741,0.38718
actuator_saturation,0.6,oracle_mechanics_repair,9,120,0.71667,0.76836,0.05833,0.10833,0.44444,0.09458,0.12715,1.00000,0.08152,0.08547,0.18491,0.45485
actuator_saturation,0.6,residual_dynamics_repair,0,120,0.50000,0.42647,0.02500,0.25833,0.20000,0.13796,0.43075,0.53333,0.05782,0.13438,0.32191,-0.03375
actuator_saturation,0.6,residual_dynamics_repair,1,120,0.48333,0.45161,0.10000,0.11667,0.37500,0.14738,0.42656,0.45455,0.05615,0.14785,0.30764,0.08856
actuator_saturation,0.6,residual_dynamics_repair,2,120,0.50000,0.47059,0.09167,0.18333,0.23333,0.15073,0.42531,0.54545,0.05448,0.14580,0.30812,0.02745
actuator_saturation,0.6,residual_dynamics_repair,3,120,0.41667,0.52893,0.09167,0.17500,0.35484,0.15106,0.41260,0.55556,0.05348,0.14268,0.29717,-0.04018
actuator_saturation,0.6,residual_dynamics_repair,4,120,0.50000,0.49541,0.05833,0.22500,0.15625,0.15226,0.41851,0.60000,0.05207,0.12835,0.29948,0.00090
actuator_saturation,0.6,residual_dynamics_repair,5,120,0.50833,0.55000,0.06667,0.14167,0.23810,0.15010,0.41108,0.45455,0.05848,0.12762,0.30318,0.11000
actuator_saturation,0.6,residual_dynamics_repair,6,120,0.52500,0.48276,0.13333,0.13333,0.30000,0.15454,0.42493,0.25000,0.06123,0.16648,0.30509,0.08484
actuator_saturation,0.6,residual_dynamics_repair,7,120,0.60000,0.49153,0.05833,0.16667,0.33333,0.14811,0.41263,1.00000,0.05623,0.12797,0.29980,0.17430
actuator_saturation,0.6,residual_dynamics_repair,8,120,0.48333,0.47154,0.08333,0.19167,0.21053,0.14712,0.42020,0.57143,0.06007,0.14003,0.30359,0.00636
actuator_saturation,0.6,residual_dynamics_repair,9,120,0.54167,0.56667,0.08333,0.19167,0.23333,0.15039,0.41646,0.50000,0.05757,0.14362,0.30451,0.06492
actuator_saturation,0.6,robust_mpc_fallback,0,120,0.61667,0.19802,0.05000,0.10833,0.00000,0.21755,0.53880,0.33333,0.03632,0.11471,0.27024,0.24464
actuator_saturation,0.6,robust_mpc_fallback,1,120,0.65000,0.15054,0.00833,0.09167,0.00000,0.21379,0.52931,0.50000,0.03107,0.07958,0.26375,0.33771
actuator_saturation,0.6,robust_mpc_fallback,2,120,0.58333,0.16667,0.05833,0.08333,0.00000,0.22472,0.52742,1.00000,0.03382,0.10234,0.26110,0.24837
actuator_saturation,0.6,robust_mpc_fallback,3,120,0.60000,0.12048,0.09167,0.05833,0.00000,0.22621,0.53334,0.00000,0.03648,0.11795,0.26501,0.27174
actuator_saturation,0.6,robust_mpc_fallback,4,120,0.66667,0.25000,0.01667,0.05833,0.00000,0.22238,0.50554,0.00000,0.03073,0.07101,0.25175,0.40291
actuator_saturation,0.6,robust_mpc_fallback,5,120,0.64167,0.22727,0.07500,0.07500,0.00000,0.22333,0.51998,0.00000,0.03507,0.11648,0.25901,0.30494
actuator_saturation,0.6,robust_mpc_fallback,6,120,0.57500,0.09524,0.10000,0.07500,0.00000,0.22649,0.53595,0.00000,0.03765,0.12691,0.26695,0.21703
actuator_saturation,0.6,robust_mpc_fallback,7,120,0.60000,0.23913,0.05000,0.12500,0.20000,0.22121,0.52250,0.00000,0.03640,0.10451,0.26267,0.21627
actuator_saturation,0.6,robust_mpc_fallback,8,120,0.62500,0.16867,0.05000,0.07500,1.00000,0.22387,0.52051,0.25000,0.03640,0.09432,0.25917,0.30891
actuator_saturation,0.6,robust_mpc_fallback,9,120,0.65000,0.11905,0.07500,0.05000,0.50000,0.22338,0.52920,0.00000,0.03615,0.11074,0.26221,0.34417
actuator_saturation,0.8,active_probe_then_plan,0,120,0.42500,0.76623,0.09167,0.25833,0.33333,0.11561,0.32124,0.61702,0.08425,0.15766,0.29655,-0.12702
actuator_saturation,0.8,active_probe_then_plan,1,120,0.57500,0.62411,0.04167,0.16667,0.50000,0.11474,0.31805,0.64583,0.08300,0.09716,0.28168,0.18858
actuator_saturation,0.8,active_probe_then_plan,2,120,0.52500,0.64748,0.05833,0.22500,0.38889,0.11479,0.31776,0.70270,0.07475,0.12699,0.28579,0.04746
actuator_saturation,0.8,active_probe_then_plan,3,120,0.55833,0.67532,0.06667,0.22500,0.36364,0.11304,0.32626,0.65000,0.07550,0.13962,0.29488,0.06874
actuator_saturation,0.8,active_probe_then_plan,4,120,0.49167,0.59310,0.05000,0.25000,0.48837,0.11124,0.32695,0.60000,0.08292,0.12227,0.28814,-0.01643
actuator_saturation,0.8,active_probe_then_plan,5,120,0.48333,0.59091,0.04167,0.27500,0.37500,0.11167,0.33363,0.52632,0.07083,0.11927,0.28629,-0.04892
actuator_saturation,0.8,active_probe_then_plan,6,120,0.55833,0.61429,0.05000,0.20000,0.39474,0.11382,0.32636,0.66667,0.07817,0.11761,0.28527,0.11651
actuator_saturation,0.8,active_probe_then_plan,7,120,0.54167,0.69799,0.07500,0.21667,0.44186,0.11521,0.31437,0.69767,0.08275,0.13074,0.28574,0.06375
actuator_saturation,0.8,active_probe_then_plan,8,120,0.55833,0.65753,0.06667,0.20000,0.50000,0.11590,0.32296,0.62791,0.07925,0.12169,0.28557,0.10779
actuator_saturation,0.8,active_probe_then_plan,9,120,0.55833,0.54962,0.05833,0.20833,0.45714,0.11350,0.33460,0.61111,0.07283,0.12797,0.28776,0.09709
actuator_saturation,0.8,conformal_risk_gate,0,120,0.28333,0.32692,0.38333,0.10833,0.33333,0.30651,0.77484,0.00000,0.05812,0.38137,0.38715,-0.43175
actuator_saturation,0.8,conformal_risk_gate,1,120,0.25833,0.23656,0.44167,0.06667,0.00000,0.31552,0.78587,0.00000,0.06112,0.40003,0.38303,-0.44336
actuator_saturation,0.8,conformal_risk_gate,2,120,0.26667,0.30303,0.39167,0.06667,0.50000,0.30784,0.77227,0.50000,0.06037,0.37763,0.37304,-0.39840
actuator_saturation,0.8,conformal_risk_gate,3,120,0.27500,0.36190,0.42500,0.09167,0.00000,0.30966,0.78167,1.00000,0.06120,0.40094,0.38489,-0.44971
actuator_saturation,0.8,conformal_risk_gate,4,120,0.28333,0.26000,0.40833,0.05000,0.33333,0.30852,0.78249,0.50000,0.06020,0.38272,0.38673,-0.37350
actuator_saturation,0.8,conformal_risk_gate,5,120,0.26667,0.20000,0.42500,0.10000,0.50000,0.31523,0.78401,1.00000,0.05928,0.37724,0.37709,-0.45784
actuator_saturation,0.8,conformal_risk_gate,6,120,0.29167,0.24176,0.45833,0.08333,0.00000,0.31766,0.78066,0.00000,0.06378,0.40464,0.38034,-0.43983
actuator_saturation,0.8,conformal_risk_gate,7,120,0.25833,0.34951,0.48333,0.10000,0.50000,0.31370,0.78455,0.50000,0.06770,0.44301,0.38711,-0.52486
actuator_saturation,0.8,conformal_risk_gate,8,120,0.22500,0.21277,0.46667,0.04167,0.00000,0.31484,0.79044,0.50000,0.06320,0.40996,0.38427,-0.46311
actuator_saturation,0.8,conformal_risk_gate,9,120,0.19167,0.21277,0.46667,0.10000,0.00000,0.31451,0.79124,0.25000,0.06537,0.41725,0.38764,-0.57356
actuator_saturation,0.8,ensemble_variance_gate,0,120,0.39167,0.52459,0.18333,0.19167,0.36364,0.26737,0.59874,0.40000,0.04718,0.26139,0.37883,-0.23079
